AudioID,ecstacy,joy,serenity,love,admiration,trust,acceptance,submission,terror,fear,apprehension,awe,amazement,surprise,distraction,disapproval,grief,sadness,pensiveness,remorse,loathing,disgust,boredom,contempt,rage,anger,annoyance,aggresiveness,vigilance,anticipation,interest,optimism,speaker ID,gender,age,ageClass,mbtiSingle,mbtiDouble,lang
107,0,0.260869565,0.043478261,0,0,0.043478261,0.260869565,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0.086956522,0.043478261,0,0,0,0,0,0.043478261,0.043478261,0.043478261,0.043478261,speaker6,male,12岁,Non-Youth,e,en,me
108,0,0.047619048,0.428571429,0,0,0.142857143,0.142857143,0,0,0.095238095,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0.047619048,0,0,0.047619048,0,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
109,0.045454545,0.181818182,0.136363636,0,0,0,0.045454545,0,0,0.090909091,0,0,0,0,0.090909091,0,0,0,0,0,0.090909091,0.045454545,0.045454545,0,0,0.090909091,0,0,0.045454545,0.045454545,0.045454545,0,speaker6,male,12岁,Non-Youth,e,en,me
110,0,0.1,0.3,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0.05,0,0,0,0,0.05,0,0,0.05,0,0,0,0.1,0,0,0,0,0.05,speaker6,male,12岁,Non-Youth,e,en,me
111,0.043478261,0.043478261,0.260869565,0.086956522,0.043478261,0,0,0,0,0,0,0,0,0.130434783,0.043478261,0.043478261,0,0,0,0,0,0.173913043,0,0,0,0,0.086956522,0,0.043478261,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
112,0,0.047619048,0.476190476,0,0,0,0.095238095,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0.095238095,0.047619048,0.047619048,0,0.047619048,0,0,0,0.047619048,0,0.047619048,speaker6,male,12岁,Non-Youth,e,en,me
113,0,0,0.315789474,0,0.157894737,0.052631579,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0.105263158,0.105263158,0.052631579,0,0,0,0,0,0.052631579,0,speaker6,male,12岁,Non-Youth,e,en,me
114,0,0.142857143,0.333333333,0,0,0,0.095238095,0,0,0,0.047619048,0,0,0,0.095238095,0,0,0,0,0,0,0.047619048,0,0.238095238,0,0,0,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
115,0,0.136363636,0.272727273,0,0,0,0.045454545,0,0,0.090909091,0,0,0,0,0.136363636,0.045454545,0,0,0,0,0,0,0.045454545,0.045454545,0,0.090909091,0,0,0,0.045454545,0.045454545,0,speaker6,male,12岁,Non-Youth,e,en,me
116,0,0.19047619,0.285714286,0,0,0.047619048,0,0,0,0,0,0.095238095,0,0.047619048,0.047619048,0,0,0,0,0,0,0.095238095,0,0,0,0.047619048,0,0,0,0.047619048,0.047619048,0.047619048,speaker6,male,12岁,Non-Youth,e,en,me
117,0,0.086956522,0.347826087,0.086956522,0,0,0,0,0,0.086956522,0,0,0.086956522,0.217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0.043478261,0,0,speaker6,male,12岁,Non-Youth,e,en,me
118,0,0.210526316,0.421052632,0,0,0,0,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0.052631579,0,0,0.052631579,0,0,0.052631579,0,speaker6,male,12岁,Non-Youth,e,en,me
119,0.142857143,0,0.19047619,0,0,0.095238095,0.047619048,0,0.095238095,0,0,0,0.047619048,0,0,0,0,0,0.047619048,0,0,0,0,0.095238095,0,0,0,0.095238095,0,0.047619048,0.095238095,0,speaker6,male,12岁,Non-Youth,e,en,me
120,0.136363636,0.136363636,0.272727273,0,0,0.045454545,0,0.090909091,0,0,0,0,0,0,0.090909091,0,0,0.045454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0.045454545,0.045454545,0,speaker6,male,12岁,Non-Youth,e,en,me
121,0.1,0,0.45,0,0.15,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.1,0.1,0,speaker6,male,12岁,Non-Youth,e,en,me
122,0.25,0.05,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0.05,0,0,0,0,0,0,0.05,0.1,0,0,0.1,0,speaker6,male,12岁,Non-Youth,e,en,me
123,0,0.05,0.5,0.1,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.1,0,speaker6,male,12岁,Non-Youth,e,en,me
124,0.208333333,0.125,0.125,0,0,0.125,0.041666667,0.041666667,0,0,0,0.083333333,0,0,0.041666667,0,0,0.041666667,0,0,0.083333333,0,0,0,0,0,0,0,0,0.041666667,0,0.041666667,speaker6,male,12岁,Non-Youth,e,en,me
125,0.12,0.12,0.28,0,0,0.04,0,0.04,0,0,0,0,0,0.08,0,0,0,0,0,0.08,0,0,0,0,0,0.04,0,0,0,0,0.08,0.12,speaker6,male,12岁,Non-Youth,e,en,me
126,0.157894737,0.263157895,0.052631579,0,0,0.052631579,0.105263158,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,0.105263158,0,0.052631579,speaker6,male,12岁,Non-Youth,e,en,me
127,0.090909091,0.045454545,0.181818182,0.090909091,0,0.045454545,0.090909091,0.045454545,0,0,0,0,0,0,0.090909091,0,0,0.045454545,0.045454545,0,0,0,0,0,0,0,0.045454545,0,0,0.090909091,0,0.090909091,speaker7,female,Youth,Youth,none,none,ce
128,0.055555556,0.111111111,0.333333333,0,0,0.111111111,0.055555556,0,0.055555556,0,0,0,0,0,0.055555556,0,0,0,0,0,0.111111111,0.055555556,0,0,0,0,0.055555556,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
129,0.05,0.25,0.3,0.05,0,0,0.1,0,0.05,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,speaker6,male,12岁,Non-Youth,e,en,me
130,0.05,0.05,0.4,0,0,0.15,0,0,0.1,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,speaker6,male,12岁,Non-Youth,e,en,me
131,0,0.125,0.458333333,0,0,0.083333333,0.041666667,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0.041666667,0.041666667,0.041666667,speaker6,male,12岁,Non-Youth,e,en,me
132,0,0.1,0.35,0.1,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.05,0.1,0,0,0,0,0,0.05,0,0,speaker6,male,12岁,Non-Youth,e,en,me
133,0,0,0.368421053,0,0,0.052631579,0.052631579,0,0,0.105263158,0,0,0,0,0,0,0,0.105263158,0.052631579,0,0.052631579,0,0,0,0,0,0,0.105263158,0,0,0.105263158,0,speaker6,male,12岁,Non-Youth,e,en,me
134,0,0.045454545,0.318181818,0,0,0,0.090909091,0,0,0,0,0,0,0.045454545,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0.045454545,0.181818182,0,0.090909091,0,speaker6,male,12岁,Non-Youth,e,en,me
135,0,0,0.428571429,0,0,0,0.047619048,0,0,0,0,0.095238095,0.047619048,0,0.095238095,0,0,0,0,0,0.047619048,0,0,0,0,0.095238095,0,0,0,0,0.142857143,0,speaker6,male,12岁,Non-Youth,e,en,me
136,0,0,0.4,0,0,0,0.1,0,0,0,0,0,0.1,0.05,0.05,0,0,0,0,0,0,0,0,0.1,0,0,0,0.05,0.1,0,0,0.05,speaker6,male,12岁,Non-Youth,e,en,me
137,0,0.047619048,0.380952381,0,0,0.095238095,0.047619048,0.095238095,0,0.095238095,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,speaker6,male,12岁,Non-Youth,e,en,me
138,0,0.1,0.4,0.05,0,0.1,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.15,0,0,speaker6,male,12岁,Non-Youth,e,en,me
139,0,0.05,0.4,0,0.05,0.05,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.05,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
140,0,0.05,0.35,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,speaker6,male,12岁,Non-Youth,e,en,me
141,0,0,0.5,0.045454545,0,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0.090909091,0,0,0,0.090909091,0,0.136363636,0,0,speaker8,female,中年,Non-Youth,none,none,me
142,0.045454545,0,0.272727273,0,0,0.090909091,0.090909091,0,0.090909091,0.045454545,0,0.090909091,0,0,0.045454545,0,0.090909091,0,0,0,0,0.045454545,0.045454545,0,0,0,0,0,0,0,0.045454545,0,speaker6,male,12岁,Non-Youth,e,en,me
143,0.05,0.2,0.2,0.05,0,0,0.05,0,0,0,0,0,0.1,0.05,0.1,0,0,0,0,0,0,0,0.1,0,0,0.05,0.05,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
144,0.130434783,0.043478261,0.217391304,0.043478261,0,0.086956522,0.043478261,0,0.086956522,0,0,0,0,0.043478261,0.086956522,0,0,0.043478261,0,0,0,0.043478261,0,0,0,0,0,0,0,0.130434783,0,0,speaker6,male,12岁,Non-Youth,e,en,me
145,0,0.3,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.1,0,0.1,0,0,0.05,0,0,0.1,0.05,0,0.1,0,speaker6,male,12岁,Non-Youth,e,en,me
146,0.25,0,0.15,0,0.1,0.1,0,0,0.1,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.1,0.05,0.05,speaker6,male,12岁,Non-Youth,e,en,me
147,0.136363636,0.181818182,0,0,0,0.045454545,0.045454545,0,0,0,0,0,0.090909091,0,0.090909091,0,0,0.090909091,0,0.045454545,0,0.045454545,0,0,0,0.045454545,0,0,0.090909091,0,0.090909091,0,speaker6,male,12岁,Non-Youth,e,en,me
148,0.25,0.05,0.25,0,0.05,0,0.15,0.1,0,0,0,0,0,0,0.05,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
149,0.238095238,0.142857143,0.095238095,0,0.095238095,0.047619048,0.047619048,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0.142857143,0,0.047619048,0,speaker6,male,12岁,Non-Youth,e,en,me
150,0.217391304,0.173913043,0.260869565,0.043478261,0.086956522,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0.043478261,0,0,0,0,0,0,0,0.043478261,0,speaker6,male,12岁,Non-Youth,e,en,me
151,0.2,0.16,0.12,0,0,0.04,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0.12,0,0,0,0,0,0.08,0,0.16,0,speaker6,male,12岁,Non-Youth,e,en,me
152,0.090909091,0.318181818,0,0.090909091,0,0.045454545,0.045454545,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0.090909091,0,0,0,0,0.045454545,0.090909091,0,0,0.090909091,0,0.045454545,speaker6,male,12岁,Non-Youth,e,en,me
153,0,0.238095238,0.095238095,0,0,0.047619048,0.047619048,0,0,0,0,0,0,0,0.142857143,0,0.095238095,0,0,0,0,0.095238095,0.047619048,0,0,0,0.142857143,0,0,0.047619048,0,0,speaker6,male,12岁,Non-Youth,e,en,me
154,0,0.15,0.1,0.05,0,0.1,0.15,0,0,0,0,0,0,0.05,0.05,0.05,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
155,0,0.090909091,0.090909091,0,0,0.090909091,0.090909091,0,0,0,0,0,0,0.136363636,0.090909091,0,0.045454545,0,0,0,0.090909091,0,0,0.090909091,0,0,0,0,0,0.136363636,0,0.045454545,speaker6,male,12岁,Non-Youth,e,en,me
156,0,0.083333333,0.166666667,0,0,0.125,0.041666667,0,0,0,0,0.125,0,0.125,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.083333333,0,0.041666667,0.041666667,speaker6,male,12岁,Non-Youth,e,en,me
157,0,0.1,0,0,0,0.1,0,0.15,0,0,0,0.25,0,0,0.2,0.05,0,0,0,0.1,0,0,0,0,0,0,0.05,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
158,0,0.090909091,0.227272727,0,0,0.045454545,0,0,0,0,0,0.136363636,0.090909091,0,0.136363636,0,0.090909091,0,0,0.045454545,0,0,0,0.090909091,0,0,0,0,0,0,0.045454545,0,speaker6,male,12岁,Non-Youth,e,en,me
159,0,0,0.173913043,0,0,0.043478261,0,0,0.086956522,0,0,0.173913043,0,0,0,0.043478261,0,0,0,0,0,0.130434783,0.130434783,0.043478261,0,0.086956522,0,0.043478261,0,0,0.043478261,0,speaker6,male,12岁,Non-Youth,e,en,me
160,0,0.35,0.15,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.15,0,0,0,0.05,0,0.05,0.1,0,speaker6,male,12岁,Non-Youth,e,en,me
161,0.1,0.05,0.05,0,0,0,0.05,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.25,0.05,0.1,0,0,0.05,0,speaker6,male,12岁,Non-Youth,e,en,me
162,0,0.130434783,0.173913043,0,0,0.173913043,0.130434783,0,0,0,0,0.043478261,0,0,0.043478261,0,0,0.086956522,0,0,0,0,0.043478261,0,0,0.130434783,0,0,0,0.043478261,0,0,speaker6,male,12岁,Non-Youth,e,en,me
163,0.074074074,0.185185185,0.111111111,0,0,0.037037037,0.074074074,0,0,0,0,0,0,0.111111111,0.074074074,0,0,0,0,0,0,0,0.037037037,0,0,0.111111111,0.111111111,0,0,0.037037037,0.037037037,0,speaker6,male,12岁,Non-Youth,e,en,me
164,0,0.041666667,0.166666667,0,0,0,0.166666667,0,0,0,0,0,0,0.125,0.041666667,0.083333333,0,0,0.041666667,0,0,0,0.083333333,0,0,0.083333333,0.041666667,0.041666667,0,0.041666667,0.041666667,0,speaker6,male,12岁,Non-Youth,e,en,me
165,0,0.117647059,0.117647059,0,0,0.058823529,0.058823529,0,0,0,0,0,0,0.176470588,0.117647059,0.117647059,0,0.117647059,0,0,0,0,0,0,0,0,0,0.117647059,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
166,0,0.1,0.25,0,0,0.05,0.1,0,0.1,0,0,0,0,0.2,0.15,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
167,0,0.1,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0.35,0,0,0.1,0,0,0.1,0,0,0,0.05,0,0,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
168,0,0.333333333,0.041666667,0,0.041666667,0,0.125,0,0,0,0,0,0,0,0.041666667,0.083333333,0,0,0.083333333,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0,speaker6,male,12岁,Non-Youth,e,en,me
169,0,0.1,0.25,0,0,0.05,0.05,0,0,0.05,0,0,0,0,0.1,0,0,0.1,0.05,0,0,0,0,0,0,0.1,0,0,0,0,0.15,0,speaker6,male,12岁,Non-Youth,e,en,me
170,0.047619048,0.142857143,0.095238095,0,0,0.047619048,0,0.047619048,0,0,0,0,0.095238095,0,0.142857143,0,0,0.047619048,0,0.047619048,0,0.095238095,0,0,0,0,0,0,0,0,0.19047619,0,speaker6,male,12岁,Non-Youth,e,en,me
171,0.047619048,0.047619048,0.19047619,0,0,0.142857143,0.047619048,0,0.095238095,0,0.047619048,0.047619048,0,0,0.047619048,0.047619048,0,0,0,0.047619048,0,0,0.047619048,0,0,0,0,0,0,0.095238095,0.047619048,0,speaker6,male,12岁,Non-Youth,e,en,me
172,0.095238095,0.047619048,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0.047619048,0,0.095238095,0,0.142857143,0,0.095238095,0,0.047619048,0,speaker6,male,12岁,Non-Youth,e,en,me
173,0.047619048,0.047619048,0.238095238,0.095238095,0,0.19047619,0.047619048,0,0,0,0,0,0.047619048,0,0,0,0,0,0.095238095,0,0.095238095,0,0,0,0,0,0,0,0,0.047619048,0.047619048,0,speaker6,male,12岁,Non-Youth,e,en,me
174,0,0.142857143,0.19047619,0,0,0.142857143,0.095238095,0,0,0.047619048,0,0,0,0,0.047619048,0,0,0,0.047619048,0,0.095238095,0,0,0,0,0,0,0.142857143,0.047619048,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
175,0.05,0.05,0.4,0,0.1,0.05,0.05,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.05,0,speaker6,male,12岁,Non-Youth,e,en,me
176,0.045454545,0.045454545,0.409090909,0,0,0,0.136363636,0,0,0.045454545,0,0,0.090909091,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0.045454545,0.045454545,speaker6,male,12岁,Non-Youth,e,en,me
177,0,0.05,0.4,0,0,0.05,0,0,0,0.1,0,0,0,0,0.15,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,speaker6,male,12岁,Non-Youth,e,en,me
178,0,0.1,0.35,0,0.1,0.05,0,0,0,0,0,0,0,0,0.15,0,0,0.1,0,0,0,0.05,0.1,0,0,0,0,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
179,0,0.047619048,0.285714286,0,0,0,0.142857143,0,0,0,0,0.095238095,0,0,0.142857143,0.095238095,0,0.047619048,0.047619048,0,0,0,0.047619048,0,0,0,0,0,0,0,0.047619048,0,speaker6,male,12岁,Non-Youth,e,en,me
180,0.090909091,0.090909091,0.318181818,0,0,0.045454545,0.090909091,0,0,0,0,0,0,0,0.045454545,0,0.090909091,0,0.045454545,0,0,0,0,0,0,0.045454545,0.090909091,0,0,0,0,0.045454545,speaker6,male,12岁,Non-Youth,e,en,me
181,0.095238095,0.095238095,0.238095238,0.095238095,0,0,0.047619048,0,0,0,0,0,0,0,0.095238095,0.047619048,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0.095238095,0.142857143,0,0,speaker6,male,12岁,Non-Youth,e,en,me
182,0.1,0,0.25,0,0,0,0,0,0.1,0.05,0,0.1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0,speaker6,male,12岁,Non-Youth,e,en,me
183,0,0.2,0.35,0,0.1,0,0,0,0,0,0,0,0,0,0.2,0.05,0,0,0,0,0,0.05,0,0,0,0,0,0,0.05,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
184,0,0.2,0.25,0,0,0.1,0.1,0,0,0,0,0,0,0.05,0.15,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,0.05,0,speaker6,male,12岁,Non-Youth,e,en,me
185,0,0.285714286,0.142857143,0,0,0,0.047619048,0,0.095238095,0,0,0,0,0,0.095238095,0.047619048,0,0,0,0,0,0,0.095238095,0,0.047619048,0,0.047619048,0.047619048,0,0,0.047619048,0,speaker6,male,12岁,Non-Youth,e,en,me
186,0,0,0.5,0,0,0,0.1,0.05,0,0.1,0,0,0,0.1,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,speaker6,male,12岁,Non-Youth,e,en,me
187,0,0.15,0.35,0.1,0,0,0.05,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.05,0,0,0,0.05,0,0.05,0,speaker6,male,12岁,Non-Youth,e,en,me
188,0,0.037037037,0.296296296,0.037037037,0,0.037037037,0.074074074,0.148148148,0.074074074,0.037037037,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0.074074074,0,0.074074074,0,0.037037037,speaker6,male,12岁,Non-Youth,e,en,me
189,0,0.19047619,0.238095238,0,0.047619048,0.19047619,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0.095238095,0,0,0.047619048,0.047619048,0,0,0,0,0,0.047619048,0,speaker6,male,12岁,Non-Youth,e,en,me
190,0,0,0.4,0,0,0.15,0,0,0,0.05,0,0,0,0,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.05,0,speaker6,male,12岁,Non-Youth,e,en,me
191,0,0.05,0.5,0,0,0.05,0.05,0,0,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
192,0,0,0.45,0,0.1,0.05,0.15,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,0.05,0,0,0.1,0,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
193,0,0,0.5,0,0,0.05,0.05,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,speaker6,male,12岁,Non-Youth,e,en,me
194,0.095238095,0.142857143,0.19047619,0,0,0,0.095238095,0,0,0.095238095,0,0,0,0,0.047619048,0,0,0,0,0,0.095238095,0,0.095238095,0,0,0,0,0.047619048,0,0,0.095238095,0,speaker6,male,12岁,Non-Youth,e,en,me
195,0.142857143,0.047619048,0.238095238,0.095238095,0,0.047619048,0.047619048,0,0,0.095238095,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619,0,0,speaker6,male,12岁,Non-Youth,e,en,me
196,0,0.15,0.2,0.1,0,0,0.1,0.05,0,0,0.15,0,0,0,0.05,0.05,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
197,0.043478261,0.130434783,0.260869565,0.086956522,0,0,0.130434783,0,0,0,0,0,0,0,0.086956522,0,0,0.043478261,0,0,0,0.043478261,0,0,0,0,0,0,0,0.043478261,0.130434783,0,speaker6,male,12岁,Non-Youth,e,en,me
198,0.047619048,0,0.380952381,0,0,0,0.095238095,0,0.095238095,0,0,0,0,0.047619048,0.047619048,0,0,0,0,0,0,0,0,0.095238095,0,0.047619048,0,0,0,0.142857143,0,0,speaker6,male,12岁,Non-Youth,e,en,me
199,0.045454545,0.090909091,0.318181818,0,0,0,0.045454545,0,0,0,0,0,0,0.045454545,0.136363636,0,0,0,0.090909091,0,0,0,0,0,0,0.090909091,0.136363636,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
200,0.05,0.25,0.25,0,0,0.05,0.05,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,0.05,0,0,0.05,0,0,0,0.1,0.05,0,speaker6,male,12岁,Non-Youth,e,en,me
201,0.037037037,0.074074074,0.296296296,0,0.037037037,0.037037037,0.074074074,0,0.074074074,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0.037037037,0,0,0,0.074074074,0,0.037037037,0.111111111,0.037037037,0.037037037,speaker6,male,12岁,Non-Youth,e,en,me
202,0,0.208333333,0.333333333,0.083333333,0,0.041666667,0.083333333,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.083333333,0,0.041666667,speaker6,male,12岁,Non-Youth,e,en,me
203,0,0.090909091,0.181818182,0,0,0.181818182,0.090909091,0,0,0,0.090909091,0,0,0,0.136363636,0,0,0,0,0,0,0,0.045454545,0.045454545,0.045454545,0,0,0,0,0.090909091,0,0,speaker6,male,12岁,Non-Youth,e,en,me
204,0,0,0.227272727,0,0,0.227272727,0.136363636,0,0,0,0.045454545,0,0.090909091,0,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0.090909091,0,0.045454545,0,0,0,0,0.045454545,speaker6,male,12岁,Non-Youth,e,en,me
205,0,0.217391304,0.260869565,0.043478261,0,0.173913043,0,0,0,0,0,0.086956522,0,0,0.086956522,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0.043478261,0.043478261,0,speaker6,male,12岁,Non-Youth,e,en,me
206,0,0.05,0.2,0,0,0,0.15,0,0,0.05,0,0,0.1,0,0.05,0,0,0,0.05,0,0,0,0.05,0.1,0,0.1,0,0,0,0.05,0.05,0,speaker6,male,12岁,Non-Youth,e,en,me
207,0,0,0.2,0,0,0,0.2,0.05,0,0,0.05,0,0,0,0.1,0.1,0,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0,0.05,0,speaker6,male,12岁,Non-Youth,e,en,me
208,0.15,0.15,0,0,0,0.05,0.15,0.1,0,0.05,0.05,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
209,0,0.047619048,0.095238095,0,0,0.238095238,0.19047619,0,0.047619048,0,0,0,0,0,0.095238095,0,0,0,0.095238095,0,0,0.095238095,0,0,0,0,0,0,0,0,0.095238095,0,speaker6,male,12岁,Non-Youth,e,en,me
210,0.142857143,0.333333333,0.095238095,0,0,0.095238095,0.047619048,0,0,0,0.047619048,0,0,0,0.047619048,0,0,0,0,0,0,0,0.047619048,0,0.095238095,0,0,0,0.047619048,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
211,0,0.2,0.2,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.05,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,speaker6,male,12岁,Non-Youth,e,en,me
212,0,0.235294118,0.235294118,0,0,0.117647059,0,0.117647059,0,0,0,0,0.117647059,0,0.058823529,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0.058823529,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
213,0,0.047619048,0.238095238,0,0,0,0.047619048,0,0,0.095238095,0,0,0,0,0.285714286,0,0,0,0.142857143,0,0,0,0.047619048,0,0.095238095,0,0,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
214,0,0.04,0.12,0,0,0,0,0,0,0.04,0,0,0.04,0.16,0.12,0.04,0,0.04,0,0,0.16,0,0.08,0,0,0.04,0.04,0,0,0.08,0,0,speaker6,male,12岁,Non-Youth,e,en,me
215,0,0.380952381,0.19047619,0,0,0.142857143,0,0,0,0,0,0,0,0.095238095,0,0.047619048,0,0,0,0,0,0,0.047619048,0.047619048,0,0,0.047619048,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
216,0,0.25,0.55,0,0,0.15,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
217,0,0,0.476190476,0,0,0.047619048,0.095238095,0.047619048,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0.095238095,0,0,0,0,0.095238095,0,0,0,0.047619048,0,0,speaker7,female,Youth,Youth,none,none,ce
218,0,0,0.5,0,0,0,0.15,0,0,0,0,0,0.1,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.1,0,0,speaker6,male,12岁,Non-Youth,e,en,me
219,0,0.1,0.45,0,0,0,0,0,0,0,0,0,0.05,0,0.15,0.05,0,0,0,0.05,0,0.1,0,0,0,0,0.05,0,0,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
220,0.05,0.05,0.25,0,0,0,0.05,0,0,0,0.05,0,0,0,0.15,0,0,0,0,0.1,0,0,0.05,0,0,0.1,0,0,0.15,0,0,0,speaker6,male,12岁,Non-Youth,e,en,me
